# Constructed from biom file																																																																																																																																																							
#OTU ID	BL.20.1	BL.20.10	BL.20.2	BL.20.3	BL.20.4	BL.20.5	BL.20.6	BL.20.7	BL.20.8	BL.20.9	BL.360.1	BL.360.10	BL.360.2	BL.360.3	BL.360.4	BL.360.5	BL.360.6	BL.360.7	BL.360.8	BL.360.9	BL.5760.1	BL.5760.10	BL.5760.11	BL.5760.2	BL.5760.3	BL.5760.4	BL.5760.5	BL.5760.6	BL.5760.7	BL.5760.8	BL.5760.9	BL.60.1	BL.60.2	BL.60.3	BL.60.4	BL.60.5	BL.60.6	BL.60.7	BL.60.9	BL.720.1	BL.720.2	BL.720.3	BL.720.4	BL.720.5	BL.720.6	BL.720.7	BL.720.8	BL.720.9	Barn.5760.1	CR.20.1	CR.20.10	CR.20.2	CR.20.3	CR.20.4	CR.20.5	CR.20.6	CR.20.7	CR.20.8	CR.20.9	CR.360.1	CR.360.10	CR.360.2	CR.360.3	CR.360.4	CR.360.5	CR.360.6	CR.360.7	CR.360.8	CR.360.9	CR.5760.1	CR.5760.10	CR.5760.2	CR.5760.3	CR.5760.4	CR.5760.5	CR.5760.6	CR.5760.7	CR.60.1	CR.60.10	CR.60.2	CR.60.4	CR.60.5	CR.60.6	CR.60.7	CR.60.8	CR.60.9	CR.720.1	CR.720.10	CR.720.2	CR.720.3	CR.720.5	CR.720.7	CR.720.8	CR.720.9	FB.20.1	FB.20.10	FB.20.2	FB.20.3	FB.20.4	FB.20.5	FB.20.6	FB.20.7	FB.20.8	FB.20.9	FB.360.1	FB.360.10	FB.360.2	FB.360.3	FB.360.4	FB.360.5	FB.360.6	FB.360.7	FB.360.8	FB.360.9	FB.5760.1	FB.5760.10	FB.5760.2	FB.5760.3	FB.5760.4	FB.5760.5	FB.5760.6	FB.5760.7	FB.5760.8	FB.5760.9	FB.60.1	FB.60.10	FB.60.2	FB.60.3	FB.60.4	FB.60.5	FB.60.6	FB.60.7	FB.60.8	FB.60.9	FB.720.1	FB.720.10	FB.720.2	FB.720.3	FB.720.4	FB.720.5	FB.720.6	FB.720.7	FB.720.8	Nereo.5760.1	Rope.5760.1	W.360.1	W.360.2	W.360.3	W.5760.1	W.5760.2	W.5760.3
Bacteria;__Proteobacteria;__Betaproteobacteria;__Neisseriales	0	0.000191835	8.18E-05	0	0.001353006	0.000186939	0.00058844	0	2.84E-05	0.000210548	0	0.000463435	0	0.000195151	0	0	0	0	0.001842262	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001014081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003345988	0	3.25E-05	0.002327498	0	0	0.00122184	0.001179559	0.001618846	0	0.001028057	0	0	0.002541022	0.000487637	8.04E-05	0	3.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.001242155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000748587	0	0.000748305	0	0	0	0	0	0	0	0.000245801	0	0	0.00021479	0	0.000877285	0	0	7.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002819345	0	6.27E-05	0	0	5.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;__Proteobacteria;__Betaproteobacteria;__Nitrosomonadales	0	0	0	0	0	0	0	0.000348918	0	0	4.70E-05	0	3.38E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98E-05	0	0	0	0	0	0	0.000606323	0	0	0	0	0.000365793	0	2.81E-05	0	0	0	0.000297674	0.000259096	0	0	0	0	0	0	0.000145469	0	0	0	0	0	0	0	0	0	0	0.000372899	0	0	0.000260921	0	0	0	0	0	0	1.37E-05	0	0	0	0	0	0	0.000189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05E-05	7.02E-05	0	0	0	3.57E-05	5.57E-05	0	0	0.000342949	3.07E-05	0.000146826	0	4.66E-05	0.000160608	0.000425185	0	0	0	5.03E-05	0	0	0	0	0	0	0	0.001043336	0	6.12E-05	0	0	0.001103421	0	0	5.86E-05	0	0	0	0	0	0	0	0	0.000194121	0	0	4.53E-05	0	1.92E-05	0.000108122	0.000181291	7.85E-05
Bacteria;__Proteobacteria;__Betaproteobacteria;__Rhodocyclales	0.001680962	0.001074279	0	0.002707581	0.000128858	0	0.000909407	0.000295239	0.000881308	0.000350914	0.000234907	0	0.000913366	0	0.000209809	0	0	0.000403568	0.000746863	0	0	0	0	0	0	0	0	1.58E-05	0	0	0	0	0.00115895	0.003724556	6.19E-05	0.000171637	0.000111256	0.000561719	0.001149636	6.18E-05	0.000168407	0.00018474	0.001047316	0	0.000186047	0.00029611	0	0	0	0.000193038	0	0.000227228	0	0	0	0.00061092	0.000190252	0.000614045	0.000596382	8.57E-05	0	0	0	0.000602375	0.000120647	0	7.45E-05	0	0	0	0	0	0	0	0	0	0	0.000945135	0.000521815	0.001013337	0	0.000754029	0	0.000257599	0	7.04E-05	0.000301668	0	0	1.90E-05	0.000126305	0	0.000617189	0.000195748	8.33E-05	0.000411723	0.000236155	4.40E-05	3.05E-05	3.51E-05	0	0.000852152	0.000407456	0.000178339	0.000194981	8.19E-05	8.69E-05	0.000190527	3.07E-05	0.000323016	0	0.000326462	0.000481825	0.000106296	0	0	0	0	0	0	0	0	0	0	0.000100654	0.000596192	0.003319008	6.12E-05	8.51E-05	0.000186026	0.00033437	8.71E-05	0	0	3.13E-05	0	0	0.000110852	0.000546041	0.000217907	0	0	0.000166389	2.43E-05	0	2.26E-05	0	0	0	0	0
Bacteria;__Proteobacteria;__Deltaproteobacteria;__Bdellovibrionales	0.000560321	0.003644874	0.003559592	0	0.001804007	0.002772931	0.003931848	0.001341994	0.002217484	0.001965119	0.002536998	0.004387184	0.004702141	0.006391179	0.003724102	0.003409414	0.002268893	0.004641027	0.00507867	0.004916277	1.08E-05	2.88E-05	1.54E-05	0	0	4.22E-05	2.98E-05	7.91E-05	5.41E-05	0	2.67E-05	0.002049753	0.006055514	0.001385881	0.006128892	0.000729457	0.002725781	0.003229883	0.001619941	0.005835675	0.00384529	0.00632736	0.007219001	0.006374441	0.005283721	0.006329348	0.007061791	0.009400043	0.006031337	0.001222573	0	0.001428293	0.003151821	0.0016209	0.00055764	0.003169149	0.002206918	0.002679469	0.003578292	0.002741486	0.005946089	0.005109887	0.012662044	0.004532155	0.004021556	0.006066835	0.004622037	0.008284771	0.003416568	2.57E-05	0.000171174	4.29E-05	2.57E-05	2.74E-05	6.10E-05	4.20E-05	7.61E-05	0.004867445	0.00397159	0.001307531	0.000504001	0.003141789	0	0.00094453	0.001687435	0.000704027	0.005249027	0.012039127	0.008089852	0.001801699	0.005304816	0.003734226	0.01054364	0.007320988	0.00449925	0.00056144	0.003837525	0.00237697	0.002870755	0.001298975	0.000524987	0.002343417	0.002852195	1.78E-05	0.002311913	0.00643179	0.00256388	0.003696224	0.00374348	0.003142068	0.00249149	0.002565059	0.003105091	0.004216419	2.33E-05	2.98E-05	0.000101716	3.35E-05	0	5.63E-05	1.79E-05	3.42E-05	2.76E-05	5.73E-05	0.002617011	0.003316317	0.002638186	0.002000817	0.001957669	0.002976412	0.003811817	0.004675747	0.006506181	0.003808743	0.007083973	0.006942798	0.008524315	0.005016074	0.00446761	0.0040676	0.004497864	0.009785933	0.002884082	0.001140389	0.00090642	0.000475188	0.000583809	0.00042169	0.000800104	0.001540972	0.001393605
Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfobacterales	0	0.000805709	0.004541549	0.002256318	0	0.001713609	0.003985342	0.007622524	0.004662402	0.00073692	0.006154569	9.27E-05	0.011332499	0.003610284	0.006818778	0.000852353	0.006283088	0.002582832	0.009161522	0.005841121	0	4.32E-05	0.000169539	3.37E-05	1.29E-05	2.81E-05	4.47E-05	0.000506401	0.000121635	0.000155015	0	0.000186341	0.00139074	0.004157644	0.012753049	0.000128728	0.000639724	0	0.000156768	0.002346621	0.009150107	0.00189359	0.002693099	0.002920561	0.002827907	0.004182552	0.000648532	0.003811999	0.00065558	0.002638183	0.00338052	0.000194767	0.003830674	0.0016209	0.003928825	0	0.001483962	0.002009601	0.005499967	0.000128507	0.000792812	0	0.003057841	0.000831851	0.000241293	0.014056491	0.001453705	0.006108264	0.013877172	6.43E-05	0.000171174	0	2.57E-05	0.000150896	0	5.60E-05	1.52E-05	0.002693635	0.000898681	0.000849895	0.006048006	0.000848283	0.002014283	0	0.005192108	7.04E-05	0.005188693	0	0.003023877	0.001156881	0.003578646	0.000225341	0.000617189	0.001683436	0.013789368	0.00580155	0.005844846	0.001672682	0.017835329	0.002738379	0.000424028	0.003408607	0.003667108	7.13E-05	0.02793794	0.005366653	0.006605249	0.007697291	0.006505063	0.025400834	0.01193108	0.019564406	0.017399218	0.001736173	2.33E-05	7.45E-05	5.09E-05	0.000502698	5.60E-05	0.000140645	0.000232077	5.12E-05	0.000138123	1.43E-05	0.00426103	0.010843239	0.009403855	0.009881584	0.003319526	0.011645212	0.004380245	0.003630238	0.014241307	0.008379234	0.014920227	0.007078267	0.013834544	0.014078262	0.002779846	0.003631785	0.006803492	0.010557107	0.012562396	0.000752172	0.015815465	0.000678841	0.000713544	0.000824213	0.000475737	0.000380711	0.000294424
Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfovibrionales	0	0	0	0.001418257	0	0	0	0.000107359	0	0.000140366	0.000563777	0	0.000135313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000533288	0	0	0	0	0	0	0	2.19E-05	0	0	0	0	0	0	0	0	0	0.000596382	0	0.000396406	0	0.000516818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000392259	0	0	0	0	0	0	0.000512836	0	0	0	0	0	0	0	0.000166639	0	0	0	0.000549719	0	0	0	0	0	2.79E-05	0.000204834	0.003519903	0	0	0.000323016	0.00024564	0.00018655	0.000240912	0	2.33E-05	0	0	0	0	0	0	0	0	0	0	3.73E-05	0	0.001327072	0	0	0	0	0.000867491	0	0.000407485	6.77E-05	0	2.77E-05	0	9.68E-05	0	0	0.000305047	0	0.00053135	4.53E-05	2.16E-05	0.000115006	0.000237869	5.44E-05	7.85E-05
Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfurellales	0	0	0	0	0	0	0	0	0.000312722	0	0	0.000278061	0.000236798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.61E-05	0	0	0.000101585	0.000148837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140805	0	0	0	0	0	0	0	0	0.000374938	0	0	0.00044018	0.00012216	0.000421289	6.06E-05	0	0	0	5.57E-05	0	0.000782201	0	0	0	0	4.66E-05	0	0.000354321	0	0	0	1.68E-05	0	0	0	0	0	0	0	0.000149048	0	0	0	0	0	0	0	0	0.000407485	0.000203204	0.000139743	0	0	9.68E-05	0	0.000186145	8.32E-05	0	3.13E-05	6.79E-05	4.32E-05	0	0.000324366	0.000163162	3.93E-05
Bacteria;__Proteobacteria;__Deltaproteobacteria;__Desulfuromonadales	0	0	0	0	6.44E-05	0.000249252	0	8.05E-05	0.000710732	7.02E-05	0	0	0.001014851	0	0	0	0	0.000363211	0	0	0	0	0	1.68E-05	0	0	0	0	0	0	0	0	0	0	0.001485792	0	0	0	0	0.000123506	0.00025261	0	7.48E-05	0.000228566	0.000223256	0.000444165	0.000180148	0.000563136	0	0	0	0	0	0	0	0	0	0.000334934	0	0	0	0	0	0.000458952	0.000201078	6.63E-05	0	0.000596784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000844671	0	0.001688658	0	0	0	0	0	0.001333111	0	0.000472311	0.002024826	0.000549719	0.000210645	0.000282686	0.000383468	0.000662117	0	0.001169884	0.000163867	0	0	0.000613685	0.001820638	0.000631645	0.000536331	0.000294448	0	0	1.49E-05	0	0	0	0	0	0	1.38E-05	5.73E-05	0	0.001266908	0.000382962	0.000163332	0.000397208	0.001190565	0.000234059	0.000377545	0	0.002050861	0.00056421	0.000237071	0.000838457	0.000637402	4.96E-05	0.000484238	0.000793741	0.000452068	0.000249584	0	3.13E-05	0	6.49E-05	3.83E-05	0	1.81E-05	0
Bacteria;__Proteobacteria;__Deltaproteobacteria;__Myxococcales	0	0.00211019	0.001800254	0.001353791	0	0.001713609	0.001925803	0.003006066	0.006595593	0.002000211	0.003382664	0.003182254	0.005886134	0	0.001206399	0.000284118	0.000756298	0	0.000248954	0.001314252	1.08E-05	1.44E-05	0.000138713	0	0	1.41E-05	0	0.000174075	9.46E-05	7.75E-05	0	0.000838535	0.004201194	0	0.002600136	0.003904741	0.003226435	0	0.000966739	0.002223114	0.001627933	0.003140587	0.002842716	0.003225315	0.002976744	0.002035755	0.001405152	0.000259909	0.000917812	0.000707805	0	0.003083815	0.001697134	9.53E-05	0	0.002901871	0.002967924	0	0.000662647	0.004026558	0.000660677	0	0.001033636	0.003270036	0.001849916	0.003016841	0.00216192	0.000877624	0.000379619	1.29E-05	0	0	0	0.00012346	3.05E-05	0	0	0.001984783	0.005102189	0.000621077	0.002205002	0.001319551	0.0010987	0	6.49E-05	0	0.000995505	0	0.000274898	0.00183963	0.001431458	0.001448622	0.000822918	0.001996633	0.005832361	0.003181495	0.00407368	0.00215688	0.008215246	0.003932032	0.00022211	4.26E-05	0.000203728	1.78E-05	0.010473246	0.00630889	0.002824613	0.00331517	0.004357165	0.00939684	0.009088676	0.010656655	0.00923497	0.002444815	0	0	3.39E-05	0.000167566	1.40E-05	7.03E-05	1.79E-05	1.71E-05	4.14E-05	2.86E-05	0.001644019	0.00655811	0.002723288	0.005553287	0.003688362	0.004241387	0.003209951	0.00243952	0.001807272	0.004980663	0.004513682	0.003285129	0.004611515	0.005210065	0.000347481	0.003389666	0.003439543	0.004387714	0.012784248	0.000363954	0.010626993	9.05E-05	0.000194603	0.00017251	0.00019462	1.81E-05	1.96E-05
Bacteria;__Proteobacteria;__Deltaproteobacteria;__Oligoflexales	0	0	0	0	0	0	0	0	0	0	4.70E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000386155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149717	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000176191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000447144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	5.89E-05
Bacteria;__Proteobacteria;__Epsilonproteobacteria;__Campylobacterales	0.003577432	0.008287293	0.005687165	0.001547189	0.002899298	0.008194167	0.007622971	0.00856192	0.004065387	0.008035934	0.008550623	0.004016436	0.005040425	0.012928721	0.00319958	0.001515295	0.005468614	0.002219621	0.00224059	0.003455997	4.31E-05	8.64E-05	0.000323664	0.000100957	3.88E-05	9.85E-05	1.49E-05	0.000363976	8.11E-05	0.000116261	0.000160088	0.001863412	0.011995132	0.003551321	0.003590664	0.008882214	0.008427669	0.002808594	0.004285005	0.009664372	0.011255193	0.004202845	0.009500655	0.010209265	0.003609302	0.009142392	0.005260313	0.002988954	0.000524464	0.005726787	0.003644623	0.004512108	0.008776609	0.001525553	0.000709723	0.008400153	0.00757201	0.006307916	0.00298191	0.007539088	0.004294397	0.00620132	0.004651363	0.010699329	0.006193196	0.010641825	0.007678545	0.003019027	0.007803273	0.000848242	0.000427936	0.000150083	6.43E-05	8.23E-05	0.000183027	0.000112015	0.000167461	0.00406408	0.004667343	0.006439592	0.000504001	0.013038424	0.005401941	0.005323716	0.001882139	0.002464095	0.0064557	0.001504891	0.006754634	0.002484448	0.002989222	0.004732166	0.017435581	0.00704694	0.007665389	0.009020474	0.001475971	0.000792323	0.017621549	0.002387305	0.000605755	0.003792075	0.002495671	0.001194871	0.00693574	0.00733306	0.006387971	0.009602561	0.007517643	0.008692077	0.009229042	0.011426173	0.012447133	0.003188888	0.000116722	5.96E-05	0.000169526	0.000284862	6.99E-05	0.000253161	0.000767638	5.12E-05	0.000124311	0.000157449	0.011004865	0.007825018	0.006808221	0.078113516	0.009107416	0.003794925	0.004079313	0.009177243	0.003759127	0.004160319	0.008525844	0.005215565	0.007546115	0.006872852	0.001737404	0.013752361	0.004006501	0.007578779	0.009900166	0.00033969	0.009564293	0.001402937	0.001448711	0.002319296	0.001600208	0.001124003	0.001511375
Bacteria;__Proteobacteria;__Gammaproteobacteria;Other	0.000301711	0	0.000286404	0	0	6.23E-05	0.000454704	0.001798272	0.003525231	0	0.00032887	0.000556122	0.001725246	0.001707567	0.00293732	0	0	0.000484281	0.000149373	0.000292056	0	0	0	0	0	1.41E-05	0	0	0	7.75E-05	0	0	0	0.003637939	0.00092862	0	0.001029121	0	0	0.000308766	0.001627933	0.00189359	0.000112212	0.00033015	0.001488372	0.000814302	0	0.001602772	0.001005223	0.004375523	0	0	4.85E-05	0	0	0	0	0.00223289	0.000198794	0.001456415	0	0	0	0	0	0.00125978	0	0.000947834	0.001096676	2.57E-05	0	0	0	0	0	0	3.04E-05	0	0.000260907	0	0.000504001	0	0.002014283	0	0	0	0.002986515	0.000752445	0.000785423	0	0.000547322	6.44E-05	0	3.91E-05	0.001041493	0.00232062	0.002597709	0.000264108	0.000519179	0.000280859	0.00022211	0.001619088	0.000814913	1.78E-05	0.000919194	0.001474805	0.001912046	0.001676638	0.001411476	0.002202384	0.000947468	0.000816155	0.003024787	0.000814938	0	2.98E-05	0	0	0	0	0	1.71E-05	0	0	3.36E-05	0.00018631	0.000212757	0.001000408	0.001219997	0.008706005	0.000735614	0.000232335	0.001228945	0.000351576	0.001159766	0.000677346	0.002375629	0.001413369	0.00019856	0.001210595	0.000907132	0.000505252	0.000443705	0.000121318	0.000156279	6.79E-05	0.000129735	0.000134174	2.16E-05	5.44E-05	5.89E-05
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Aeromonadales	0	0	0	0	0	0.000436191	0	0	0	0.001017651	0.000751703	0.000247165	0	0	0	0	0	0	0.000248954	0	0	0	0	0	0	0	0	0	0	0	0	0.000465853	0.001245871	0	0.000680988	0.002145462	0.000973493	0	0	0.000741038	0	0.000277111	0.00044885	0	0	7.40E-05	0	0	0	0.000128692	0	0.001720444	0.001988072	0	0.000354862	0	0.00129371	0	0	0.0005997	0	0	0	0.000372899	0	0	0.00331743	0.000456365	0.000463978	0	0	0	0	0	0	0	0	0	0	0	0	0.001885073	0	0	0	0	0	0	0	0	0.000757831	0	0	0	0	0	0	0.000616251	0.000610799	0.001720264	0	0	0	0	0	0.000860303	0	0.001181267	0.000337527	0	0.000105274	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503271	0	0	0	0.001276741	0	0.00066874	0.000551796	0	0	0	0.000203204	0	2.77E-05	0	0.00038739	0	0.00023933	0	0	0	0	0	3.83E-05	0	0	0
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Alteromonadales	0.019956036	0.030847145	0.063704431	0.015278494	0.012499195	0.040877368	0.047957846	0.071742981	0.339104478	0.024283258	0.077002584	0.041369296	0.063867934	0.031907108	0.038185156	0.019225305	0.019896445	0.033496106	0.023700458	0.04784852	0.143641522	0.263442021	0.292777658	0.688142552	0.112613195	0.15271837	0.151362877	0.319080249	0.343591199	0.30452643	0.137195	0.027764837	0.043953178	0.041489822	0.03163499	0.044797254	0.041220482	0.027383794	0.02218274	0.06267947	0.232457618	0.053020506	0.065532074	0.057547745	0.048186047	0.1002702	0.047162673	0.048299762	0.013199012	0.049417669	0.009824636	0.031389989	0.026766232	0.016971777	0.001799655	0.0395189	0.032304707	0.039466339	0.048969585	0.033797387	0.043340381	0.006548594	0.04771954	0.043428375	0.034826671	0.072337886	0.044543015	0.021624658	0.055677408	0.08032593	0.600479288	0.051242469	0.179148613	0.269362671	0.141937649	0.091698288	0.111011311	0.040310004	0.045977678	0.029975157	0.012096012	0.061013541	0.033144113	0.026790314	0.033294393	0.020205576	0.086126278	0.061700527	0.046182846	0.07491276	0.041933311	0.041655936	0.125495037	0.05210821	0.056990502	0.071377774	0.061931751	0.052249318	0.050421451	0.050063193	0.273154972	0.040647635	0.038453703	0.086565727	0.052199103	0.047152806	0.057578655	0.061768853	0.047376496	0.051506431	0.054602239	0.052676989	0.065046309	0.054848882	0.298807106	0.243003321	0.296263647	0.454355039	0.212660884	0.317562341	0.27351114	0.227206749	0.183289824	0.283450704	0.04354974	0.070015277	0.048934088	0.055165374	0.066787721	0.077758762	0.043033404	0.058809863	0.054579628	0.056545178	0.087233176	0.13574017	0.138345444	0.164588183	0.076594689	0.140864849	0.140114147	0.099587821	0.111231281	0.447978842	0.010595737	0.003145295	0.005643487	0.006421192	0.013515267	0.0025562	0.004494867
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Arenicellales	0.002930908	0.006407305	0.005237102	6.45E-05	0	0.013677717	0.008853345	0.003811262	0.003695807	0.008913219	0.007235142	0.006148237	0.001014851	0.002488169	0.003619197	0	0.000232707	0.000322854	0.006920932	0.001752336	0	1.44E-05	4.62E-05	1.68E-05	0	0	1.49E-05	7.91E-05	0	0.000116261	1.33E-05	0.0031678	0.0069537	0.000259853	0.002662044	0.006565115	0.010068701	0.001544727	0.004441774	0.006885479	0.001684069	0.009883614	0.005348794	0.004672897	0.003906977	0.000851316	7.21E-05	0.001126272	0.00032779	0	0	0.014607544	0.00751588	9.53E-05	0.000101389	0.012638412	0.008333016	5.58E-05	0.001656617	0.011908332	0.001849894	0	0.006804772	0.009494579	0.00615298	0.002022278	0.008237662	0.00487959	0.003585288	2.57E-05	0	0	1.29E-05	0	0	0	1.52E-05	0.002693635	0.010552254	0	0	0.006000817	0.0010987	0.000171733	0	0	0.002353012	0.000752445	0	0.004153391	0.008378242	0.008595158	0.001851566	0.000156599	0.002749542	0.003293783	0.005903885	0.005502245	0.002504276	0.008811965	0.000161535	0.000852152	0.000152796	0.000142671	0.003621069	0.009258501	0.000869112	0.009754982	0.009174593	0.005021437	0.006491911	0.002541741	0.004416725	0.007511604	0.000116722	0	5.09E-05	1.68E-05	1.40E-05	1.41E-05	0	0	2.76E-05	2.86E-05	0.01207851	0.006409062	0.001489298	0.002368314	0.010384157	0.005320336	0.005182733	0.006824848	0.001518109	0.008848002	0.002037426	0.005926779	0.001816657	0.00257732	0	0.004672897	0.001776467	0.003802686	0.000831947	0.000169845	0.001687816	0.000316792	0.000410829	0.000268348	0.000843353	0.000217549	0.000157026
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Cardiobacteriales	0	0.011203192	0.014197455	0	0	0.017977318	0.011073368	0	0	0.020844299	0.009255344	0.021132635	0	0	0	0	0	0	0	4.87E-05	0	1.44E-05	0	1.68E-05	0	0	0	0	0	0	0	0	0.017818856	0.000173235	0	0.025531002	0.025477707	0	0.012855015	0.007410381	2.81E-05	0.010160724	0.00927623	0.011961601	0.007404651	0	0	0	0	0	0	0.020320717	0.021965766	0	0.000988543	0.020122184	0.024085841	0	6.63E-05	0.013064896	0	0	0.004565227	0.021943664	0.008807207	0	0.019308185	0	0	1.29E-05	0	0	0	0	0	0	0	0	0.02287288	0	0	0.025134311	0	0	0	0	0	0	3.93E-05	0.007624033	0.013430448	0.009593098	0	0	0	0.006325561	0	0	0.006566088	0.019484623	0	0	0	0	0.000167126	0.012249078	0	0.016461533	0.01282602	5.87E-05	0.009053585	0.000163231	0	0.012613826	7.00E-05	0	0	0	0	0	0	0	0	4.29E-05	0.008454957	0.007601446	0	0	0.010213925	0	0.02076437	0.023175442	0	0	0	0.008263623	0	0	0	0.011815408	0	0	0	0	0.000156279	0	0	0.000287516	0	0	0
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Cellvibrionales	0.015128658	0.014848066	0.020457428	0.013666839	0.01108176	0.016637587	0.019605745	0.068119598	0.047846482	0.012562726	0.040544985	0.020545617	0.078109672	0.042640386	0.060582219	0.039681788	0.062598173	0.083336696	0.048297152	0.049698209	0.000409911	0.000863744	0.001972812	0.000841312	0.000426908	0.00060502	0.001416557	0.004984887	0.002730025	0.001782669	0.000880481	0.024131184	0.025294084	0.019662191	0.042035535	0.010684402	0.021361222	0.013200393	0.014631725	0.071047025	0.095991916	0.085303898	0.073349542	0.073547338	0.084986047	0.084465337	0.10037831	0.096123024	0.039859269	0.024129721	0.01362772	0.010452509	0.007030985	0.004481312	0.001444794	0.015616648	0.015828926	0.025343307	0.021005898	0.022531591	0.062632135	0.025003721	0.053016926	0.024410533	0.027708518	0.074857446	0.025234829	0.074387418	0.076387717	0.002056344	0.001112633	0.000750413	0.001272837	0.001797031	0.001769264	0.000798107	0.000578501	0.037049289	0.0278881	0.038277981	0.03042903	0.025699833	0.022431789	0.014167955	0.01732866	0.021332019	0.089927298	0.113619263	0.085061263	0.020084206	0.025808353	0.059876384	0.098647328	0.097560976	0.072696217	0.045139799	0.0399693	0.031604895	0.048558515	0.018396293	0.004502776	0.020792501	0.024956708	0.001622884	0.079022868	0.038672675	0.074135234	0.038524559	0.03912243	0.074323134	0.058216654	0.078770637	0.097221479	0.036459625	0.001050494	0.001027719	0.001101919	0.005864808	0.001161164	0.002165933	0.001517424	0.000648918	0.001035926	0.000858811	0.024089918	0.047173678	0.060550615	0.057839935	0.020966918	0.05621698	0.019493764	0.021839514	0.03542254	0.047345599	0.089552707	0.057574423	0.074203466	0.081088571	0.074906925	0.045905767	0.066976604	0.0866906	0.028813089	0.005896055	0.07045071	0.097436246	0.064089258	0.059784171	0.069630655	0.079242204	0.046401162
Bacteria;__Proteobacteria;__Gammaproteobacteria;__Chromatiales	4.31E-05	0.00859423	0.004459719	0.00051573	0	0.018475823	0.010752401	0.010413871	0.002075338	0.016282416	0.011557435	0.016838138	0.002537127	0.005903303	0.016312615	0.009470594	0.005061376	0.00137213	0.023351922	0.003261293	0	1.44E-05	6.17E-05	0	1.29E-05	0	0	0.000110775	2.70E-05	0.000620059	0	0.001118047	0.010952077	0	0.003219216	0.026603733	0.010096515	0	0.007394247	0.008614568	0.001936679	0.01066876	0.008116701	0.006806176	0.009190698	0.002294851	0.000144118	0.002425818	0.002360088	0.003217296	0.005546165	0.004869181	0.009406973	0.000286041	0	0.011836579	0.021916974	0.006531205	0.002915645	0.016620261	0.001321353	0	0.009345794	0.014543055	0.015402558	0.004807055	0.019941852	0.011093169	0.004302345	5.14E-05	0	2.14E-05	2.57E-05	2.74E-05	0	1.40E-05	0	0.005434526	0.01495869	0.000719142	0.008316008	0.010085142	9.16E-05	0.003520522	0.011163032	0.002393692	0.000452502	0	0.001099592	0.004760279	0.013262041	0.00943214	0.003291673	0.002114082	0.003291118	0.00404237	0.009151021	0.000660269	0.005252871	0.011620559	0.000262494	0.000766937	0.002699399	8.92E-05	0.005180914	0.01442032	0.002737702	0.011698358	0.01512734	0.003964292	0.006386637	0.002938159	0.004229348	0.01183432	0.000256787	2.98E-05	0.000220384	8.38E-05	4.20E-05	4.22E-05	1.79E-05	0	1.38E-05	1.43E-05	0.015467203	0.011812051	0.00153185	0.001898734	0.010582761	0.001525411	0.013341358	0.009641913	0.002096436	0.004336107	0.002915086	0.006197717	0.001676914	0.002383328	4.96E-05	0.008716285	0.003930907	0.004254753	0.001858014	0.060925899	0.003000563	0.000678841	0.000800035	0.001245903	0.000562235	0.000163162	0.000294424
